Customer ID,Recency,Frequency,InvoiceCount,Monetary,CLV,Predicted_CLV,Segment
13626.0,15,1,1,449.81,449.81,422.7254558242188,VIP
13627.0,124,2,2,607.43,303.715,336.44881523372493,Loyal
13628.0,312,1,1,310.14,310.14,327.52832749688827,Loyal
13629.0,49,8,8,5578.5,697.3125,573.558816518638,VIP
13632.0,30,3,3,1526.88,508.96000000000004,451.96237897573127,VIP
13634.0,10,11,11,3498.31,318.0281818181818,330.3902845335708,Loyal
13635.0,78,3,3,1928.1299999999999,642.7099999999999,520.2353645094556,VIP
13639.0,72,1,1,312.93,312.93,347.95370492322184,Loyal
13640.0,247,1,1,405.0,405.0,381.2863835692722,Loyal
13641.0,276,5,5,1016.47,203.294,260.29574046681824,At Risk
13642.0,68,3,3,159.92,53.306666666666665,206.29785845858785,At Risk
13643.0,18,7,7,1637.33,233.9042857142857,291.1280066046776,Regular
13646.0,35,2,2,326.25,163.125,269.74964932492935,Regular
13647.0,130,4,4,1393.56,348.39,355.33581670559835,Loyal
13648.0,36,8,8,1764.02,220.5025,278.30851875277426,Regular
13649.0,2,5,5,1332.28,266.456,317.5944665600656,Regular
13650.0,10,4,4,1451.66,362.915,372.9499614539411,Loyal
13651.0,17,1,1,132.65,132.65,259.84298603625064,At Risk
13652.0,4,3,3,1475.77,491.92333333333335,445.4988886894942,VIP
13653.0,123,1,1,152.2,152.2,261.47720331800525,At Risk
13654.0,16,5,5,3600.67,720.134,571.1467433819432,VIP
13655.0,10,4,4,1347.54,336.885,358.66048293560027,Loyal
13656.0,135,2,2,699.2,349.6,360.5293671130288,Loyal
13658.0,19,4,4,3386.33,846.5825,631.358941541044,VIP
13659.0,52,10,10,3321.68,332.168,339.3812210726128,Loyal
13660.0,36,1,1,314.59,314.59,351.63146232213654,Loyal
13661.0,239,1,1,325.24,325.24,341.04177138297405,Loyal
13662.0,21,8,8,1352.35,169.04375,250.18483531333743,At Risk
13663.0,16,4,4,1858.04,464.51,429.3821431620098,VIP
13665.0,22,3,3,1711.6599999999999,570.5533333333333,486.0624353056492,VIP
13666.0,56,2,2,43.25,21.625,194.5401155573805,At Risk
13668.0,19,14,14,6726.35,480.4535714285715,432.54910124325977,VIP
13669.0,43,1,1,195.0,195.0,289.7955589695565,Regular
13671.0,30,1,1,194.95,194.95,290.7990385073539,Regular
13672.0,366,1,1,233.53000000000003,233.53000000000003,283.93881113747716,Regular
13674.0,68,1,1,240.68,240.68,311.20545218544447,Regular
13676.0,175,2,2,243.9,121.95,236.67812440915134,At Risk
13677.0,40,3,2,556.1899999999999,185.39666666666665,350.99696094974007,Loyal
13679.0,129,3,3,281.26,93.75333333333333,220.37742668404576,At Risk
13680.0,107,8,8,7713.25,964.15625,718.2431617707241,VIP
13683.0,93,1,1,258.6,258.6,318.464729480576,Regular
13684.0,26,3,3,529.75,176.58333333333334,273.3335886975255,Regular
13686.0,16,2,2,337.04,168.52,274.0384824016999,Regular
13687.0,74,1,1,11880.84,11880.84,5232.922433784843,VIP
13688.0,271,1,1,375.5,375.5,364.405296058252,Loyal
13689.0,80,1,1,349.5,349.5,366.05860377675856,Loyal
13691.0,32,1,1,212.78,212.78,299.73337526816476,Regular
13692.0,44,2,2,1626.08,813.04,610.299620156527,VIP
13693.0,10,9,9,2011.82,223.53555555555556,279.9186279298792,Regular
13694.0,9,94,94,131443.19,1398.3318085106382,2337.149695123052,VIP
13695.0,213,1,1,266.6,266.6,313.0667449758209,Regular
13696.0,57,3,3,2020.4,673.4666666666667,537.8044204648354,VIP
13698.0,232,2,2,465.53000000000003,232.76500000000001,290.8023570906575,Regular
13699.0,186,1,1,455.57,455.57,412.31019193257,VIP
13700.0,53,3,3,348.34,116.11333333333333,238.94846233494954,At Risk
13701.0,82,1,1,161.0,161.0,269.21041163160345,Regular
13702.0,81,1,1,135.18,135.18,256.08671757070863,At Risk
13703.0,51,1,1,326.06,326.06,356.30807042584036,Loyal
13705.0,9,5,5,1323.47,264.694,316.0968647889474,Regular
13706.0,262,1,1,300.38,300.38,326.4562083249724,Loyal
13707.0,65,3,3,2559.45,853.15,635.0694400626644,VIP
13709.0,82,5,5,1263.7,252.74,303.3426102227404,Regular
13710.0,59,2,2,329.04,164.52,268.56340819651797,Regular
13711.0,42,7,7,1540.2,220.02857142857144,280.70379535680496,Regular
13712.0,246,1,1,537.58,537.58,449.38830830692854,VIP
13713.0,44,3,3,743.26,247.75333333333333,310.23255159706724,Regular
13714.0,101,1,1,161.35,161.35,267.9147712910442,At Risk
13715.0,8,13,13,7403.95,569.5346153846153,496.64655592768247,VIP
13717.0,93,2,2,318.29,159.145,262.96522391241945,At Risk
13719.0,29,6,6,1773.57,295.59499999999997,329.43256591577426,Loyal
13721.0,31,1,1,217.39999999999998,217.39999999999998,302.2278934056784,Regular
13722.0,56,7,7,3260.0,465.7142857142857,423.7840878236319,VIP
13723.0,28,5,5,1009.35,201.87,279.429137607603,Regular
13724.0,273,1,1,213.01,213.01,280.7789922271771,Regular
13727.0,247,6,6,746.57,124.42833333333334,210.38098695698278,At Risk
13728.0,23,10,10,1839.03,183.903,249.29676441971378,At Risk
13729.0,71,3,3,724.73,241.57666666666668,304.6785587061326,Regular
13733.0,46,2,2,487.03000000000003,243.51500000000001,311.2933678537785,Regular
13734.0,144,4,4,6701.640000000001,1675.4100000000003,1072.779209043687,VIP
13735.0,12,9,9,6927.9800000000005,769.7755555555556,617.0204173517168,VIP
13736.0,61,5,5,2034.31,406.86199999999997,392.21363915671265,Loyal
13738.0,32,1,1,440.93,440.93,416.77539438994154,VIP
13739.0,163,1,1,75.3,75.3,218.91384996622202,At Risk
13740.0,51,4,4,1247.02,311.755,341.87964921667947,Loyal
13745.0,182,1,1,477.32,477.32,423.3770220676701,VIP
13746.0,49,1,1,176.69,176.69,279.8667465895152,Regular
13747.0,9,2,2,169.79999999999998,84.89999999999999,230.60836194122157,At Risk
13748.0,9,5,5,1320.1,264.02,315.81194562637734,Regular
13750.0,16,6,6,1954.92,325.82,348.75108541605334,Loyal
13752.0,163,1,1,404.45000000000005,404.45000000000005,387.5478623875797,Loyal
13753.0,234,3,3,1353.31,451.1033333333333,405.01573999867776,VIP
13754.0,73,1,1,164.45000000000002,164.45000000000002,271.6817093591959,Regular
13756.0,3,10,10,4017.9800000000005,401.79800000000006,390.0601631555709,Loyal
13757.0,310,1,1,195.55,195.55,268.84893632352794,Regular
13758.0,2,10,10,6226.43,622.643,528.4028364458327,VIP
13760.0,40,3,3,1076.85,358.95,370.4140030840623,Loyal
13761.0,138,4,4,881.52,220.38,284.97055310286567,Regular
13762.0,229,4,4,2165.76,541.44,455.05362951550575,VIP
13763.0,53,2,2,3502.48,1751.24,1102.289732520198,VIP
13764.0,205,3,3,1431.5,477.1666666666667,421.33632388574387,VIP
13765.0,289,1,1,352.821,352.821,351.0257804855022,Loyal
13766.0,131,1,1,190.35,190.35,280.4434510964265,Regular
13767.0,5,39,39,18320.170000000002,469.74794871794876,422.2015913938413,VIP
13768.0,362,2,2,875.97,437.985,388.3760106159557,Loyal
13769.0,3,11,11,3003.9100000000003,273.0827272727273,301.7690861408724,Regular
13770.0,58,4,4,785.37,196.3425,277.56751928434977,Regular
13771.0,169,5,5,3094.37,618.874,502.78231022517633,VIP
13772.0,36,5,5,1982.09,396.418,387.813030770733,Loyal
13773.0,32,2,2,301.54,150.77,263.36227428633316,At Risk
13775.0,226,1,1,1049.66,1049.66,710.6982956113413,VIP
13776.0,64,2,2,623.98,311.99,345.65714666735414,Loyal
13777.0,2,36,37,30501.260000000002,847.2572222222223,751.7666740779925,VIP
13778.0,127,3,3,945.79,315.2633333333333,340.48307898497245,Loyal
13779.0,151,1,1,161.13,161.13,263.78938902603136,At Risk
13780.0,43,1,1,375.81,375.81,382.42487929131164,Loyal
13781.0,228,2,2,650.99,325.495,339.82205779085126,Loyal
13782.0,89,7,7,881.72,125.96000000000001,225.722988727119,At Risk
13783.0,123,4,4,1542.09,385.5225,377.2877585937214,Loyal
13784.0,70,3,3,447.44,149.14666666666668,255.06161497811894,At Risk
13785.0,64,4,4,542.49,135.6225,243.59280575790297,At Risk
13786.0,3,6,6,3128.54,521.4233333333333,461.08553088374595,VIP
13787.0,94,4,4,913.46,228.365,292.27442122326346,Regular
13788.0,141,1,1,3.75,3.75,184.00123487712037,At Risk
13789.0,24,1,1,239.45999999999998,239.45999999999998,314.0451741987714,Regular
13792.0,58,1,1,188.4,188.4,285.1841860146124,Regular
13793.0,282,1,1,96.0,96.0,220.1055350629469,At Risk
13794.0,182,1,1,126.03,126.03,243.37451838242407,At Risk
13795.0,24,4,4,836.3,209.075,287.0950914177274,Regular
13796.0,135,1,1,289.7,289.7,330.6863613432992,Loyal
13797.0,72,3,3,1179.45,393.15000000000003,386.6027221022458,Loyal
13798.0,8,53,54,38683.02,729.8683018867924,742.1158456315206,VIP
13799.0,80,7,7,2114.71,302.1014285714286,327.204920382375,Loyal
13800.0,66,2,2,1121.24,560.62,476.0945255530977,VIP
13802.0,10,16,16,21659.69,1353.730625,1051.2972655538194,VIP
13803.0,67,2,2,1061.84,530.92,461.09695924775144,VIP
13804.0,71,2,2,572.73,286.365,331.36429839490614,Loyal
13807.0,3,3,3,422.2,140.73333333333332,255.7264816222181,At Risk
13809.0,30,2,2,524.65,262.325,322.13492041266153,Regular
13813.0,163,4,4,1398.61,349.6525,353.7689684262343,Loyal
13814.0,163,1,1,678.2,678.2,529.7841158604549,VIP
13815.0,42,4,4,3448.38,862.095,645.2812050094448,VIP
13818.0,65,1,1,61.28,61.28,219.4152798744499,At Risk
13819.0,305,3,3,1502.0,500.6666666666667,426.50267711815025,VIP
13820.0,54,3,3,660.65,220.21666666666667,294.61004784531985,Regular
13821.0,29,4,4,1025.09,256.2725,312.86364784647833,Regular
13823.0,16,5,5,2445.79,489.158,442.34495786887106,VIP
13824.0,15,7,7,1615.82,230.83142857142857,289.2080563325745,Regular
13825.0,257,2,2,255.59,127.795,233.58885683883327,At Risk
13829.0,57,1,1,102.0,102.0,240.93771228947375,At Risk
13830.0,217,1,1,156.85000000000002,156.85000000000002,256.4099766193036,At Risk
13831.0,5,13,13,4820.59,370.8146153846154,365.4324492376084,Loyal
13832.0,58,1,1,561.49,561.49,476.6614236001645,VIP
13833.0,40,1,1,316.56,316.56,352.2874723758091,Loyal
13834.0,212,2,2,324.19,162.095,255.10418553554223,At Risk
13835.0,155,3,3,260.7,86.89999999999999,213.7174603585898,At Risk
13836.0,35,2,2,620.37,310.185,347.01072513951175,Loyal
13838.0,5,7,7,1274.3600000000001,182.0514285714286,261.5179135625768,At Risk
13839.0,122,1,1,139.95000000000002,139.95000000000002,255.46956932716293,At Risk
13840.0,52,1,1,651.4,651.4,524.602950487632,VIP
13842.0,2,10,10,2244.29,224.429,277.0379702220534,Regular
13843.0,17,1,1,319.75,319.75,355.82036758428677,Loyal
13846.0,35,1,1,442.73,442.73,416.90698501771203,VIP
13847.0,355,1,1,310.72,310.72,324.4206126432948,Regular
13848.0,2,6,6,2080.0,346.6666666666667,360.91946216594386,Loyal
13849.0,33,3,3,1931.35,643.7833333333333,524.2623978207529,VIP
13851.0,15,5,5,1955.0,391.0,387.6427557930627,Loyal
13852.0,246,1,1,187.35000000000002,187.35000000000002,269.8211893434402,Regular
13854.0,1,15,15,4144.44,276.296,288.4451534979023,Regular
13855.0,136,4,4,1310.3400000000001,327.58500000000004,343.8987823545092,Loyal
13856.0,99,8,8,753.53,94.19125,201.68039076321745,At Risk
13857.0,29,6,6,1001.01,166.835,255.14481892708332,At Risk
13859.0,165,1,1,314.7,314.7,341.3926280477085,Loyal
13861.0,65,2,2,273.26,136.63,253.30146371810707,At Risk
13862.0,25,1,1,346.73,346.73,368.9842131532396,Loyal
13863.0,101,3,3,933.77,311.25666666666666,340.1484240196662,Loyal
13864.0,22,1,1,662.4000000000001,662.4000000000001,531.0400866919847,VIP
13869.0,17,6,6,5006.62,834.4366666666666,643.8820886608569,VIP
13870.0,23,7,7,2941.14,420.16285714285715,400.06566499530015,Loyal
13871.0,64,4,4,1482.6,370.65,372.335756721955,Loyal
13872.0,163,3,3,919.57,306.52333333333337,332.46618281274743,Loyal
13873.0,19,5,5,649.32,129.864,238.8228973497323,At Risk
13874.0,140,6,6,1508.7,251.45000000000002,294.31521031383727,Regular
13875.0,23,9,9,3027.58,336.3977777777778,346.6678708534219,Loyal
13877.0,106,2,2,332.44,166.22,265.3126968055536,At Risk
13878.0,183,3,3,1191.53,397.1766666666667,379.8319092634863,Loyal
13879.0,281,1,1,395.5,395.5,373.448769004228,Loyal
13880.0,3,5,5,1171.89,234.37800000000001,299.41031511289145,Regular
13881.0,11,23,23,28019.58,1218.2426086956523,970.6408527222145,VIP
13883.0,39,10,10,3885.54,388.554,380.5733298445697,Loyal
13884.0,12,5,5,1100.88,220.17600000000002,290.96108360985636,Regular
13888.0,40,4,5,1563.42,390.855,308.8607762479037,Regular
13889.0,18,5,5,1574.3300000000002,314.86600000000004,343.8329468634987,Loyal
13890.0,10,4,4,1043.57,260.8925,316.755134234871,Regular
13891.0,14,3,3,863.5600000000001,287.85333333333335,334.3759170355208,Loyal
13892.0,113,2,2,634.68,317.34,344.64084692388803,Loyal
13895.0,151,2,2,1415.45,707.725,546.5518430368711,VIP
13896.0,261,1,1,388.55,388.55,371.90758448407007,Loyal
13897.0,74,2,2,849.56,424.78,404.258386687863,VIP
13898.0,47,1,1,530.47,530.47,461.9806300668958,VIP
13900.0,25,3,3,869.64,289.88,334.3351351342196,Loyal
13901.0,10,10,10,2809.14,280.914,311.53541919489953,Regular
13902.0,268,5,5,34095.26,6819.052000000001,3458.1875229530215,VIP
13903.0,36,1,1,165.45000000000002,165.45000000000002,275.0603676023391,Regular
13905.0,368,1,1,312.65,312.65,324.39887676295507,Regular
13906.0,45,1,1,42.0,42.0,210.5747518455413,At Risk
13907.0,327,1,1,136.8,136.8,237.43180217786335,At Risk
13909.0,59,2,2,286.6,143.3,257.3773816951889,At Risk
13911.0,15,11,11,1654.08,150.3709090909091,223.7465756362878,At Risk
13912.0,59,1,1,124.95,124.95,252.53506581953093,At Risk
13913.0,142,1,1,42.22,42.22,202.80824849484392,At Risk
13915.0,30,1,1,70.80000000000001,70.80000000000001,227.10056001088842,At Risk
13916.0,99,4,4,1275.81,318.9525,341.79733360325525,Loyal
13919.0,60,2,2,975.87,487.935,437.98372684130265,VIP
13920.0,67,4,4,1774.68,443.67,413.1795605873729,VIP
13921.0,38,4,4,730.7,182.675,271.970240969578,Regular
13922.0,73,2,2,692.95,346.475,362.96681738288675,Loyal
13927.0,73,1,1,359.27,359.27,371.6919286921104,Loyal
13929.0,52,9,9,2651.45,294.60555555555555,319.3977714181218,Regular
13931.0,28,9,9,4019.85,446.65,419.32494679138944,VIP
13935.0,232,3,3,6116.92,2038.9733333333334,1238.0450136175632,VIP
13936.0,18,2,2,563.08,281.54,333.1442417259349,Loyal
13937.0,38,1,1,721.28,721.28,559.6747914440871,VIP
13939.0,67,4,4,992.41,248.1025,305.1102140877362,Regular
13941.0,8,11,11,6009.34,546.3036363636364,476.09199223831143,VIP
13942.0,170,1,1,320.0,320.0,343.7951553770523,Loyal
13943.0,213,1,1,246.54,246.54,302.67326052443894,Regular
13944.0,289,1,1,200.43,200.43,272.9917716803886,Regular
13945.0,30,2,2,854.15,427.075,408.72744335535435,VIP
13946.0,12,3,3,1314.66,438.22,415.1088650929206,VIP
13948.0,47,3,3,446.76,148.92,256.7780631364046,At Risk
13952.0,16,12,12,9572.45,797.7041666666668,660.3849653600957,VIP
13953.0,45,5,5,3125.0,625.0,516.4015251511395,VIP
13955.0,11,1,1,222.21,222.21,306.2259224023826,Regular
13957.0,53,3,3,458.25,152.75,258.68972752528265,At Risk
13958.0,15,8,8,4709.2300000000005,588.6537500000001,503.0284087611549,VIP
13959.0,35,3,3,477.98,159.32666666666668,263.6671160435063,At Risk
13961.0,28,1,1,538.4,538.4,466.6421350264704,VIP
13962.0,71,1,1,193.25,193.25,286.5522221979835,Regular
13963.0,3,14,14,2347.33,167.66642857142855,224.07089575713616,At Risk
13964.0,23,2,2,438.9,219.45,300.2682074767662,Regular
13965.0,112,3,3,996.61,332.2033333333333,350.26764885451246,Loyal
13966.0,71,1,1,390.86,390.86,387.95924754382736,Loyal
13967.0,32,1,1,85.6,85.6,234.85346497271203,At Risk
13968.0,59,1,1,123.66,123.66,251.89363346946692,At Risk
13969.0,1,18,18,4311.93,239.55166666666668,258.638487671307,At Risk
13970.0,22,2,2,846.55,423.275,407.49774251061854,VIP
13971.0,59,6,6,1909.31,318.2183333333333,339.9900765706349,Loyal
13974.0,218,1,1,264.13,264.13,311.339143731524,Regular
13975.0,29,6,6,2832.56,472.0933333333333,431.1500104074255,VIP
13976.0,142,3,3,834.38,278.12666666666667,318.8585846267702,Regular
13977.0,47,1,1,519.8100000000001,519.8100000000001,455.56851390280116,VIP
13979.0,29,6,6,2546.36,424.3933333333334,403.51190219943754,VIP
13980.0,75,4,4,599.78,149.945,250.801607206815,At Risk
13981.0,51,1,1,331.14,331.14,358.8957245640763,Loyal
13982.0,1,6,6,2573.7799999999997,428.9633333333333,407.9188199215081,VIP
13983.0,2,10,10,4505.02,450.50200000000007,418.22954091932843,VIP
13984.0,2,8,8,1128.09,141.01125,236.37132590255726,At Risk
13985.0,10,7,7,2960.73,422.9614285714286,402.6485823707819,VIP
13987.0,15,2,2,682.54,341.27,364.79544200417627,Loyal
13988.0,19,2,2,609.84,304.92,345.6988231204258,Loyal
13989.0,100,3,3,759.98,253.32666666666668,308.7657463626753,Regular
13992.0,16,2,2,142.7,71.35,222.7500146409019,At Risk
13993.0,15,10,10,3309.35,330.935,341.1269673044892,Loyal
13995.0,15,9,9,2508.32,278.70222222222225,311.9517143365482,Regular
13996.0,22,2,2,895.76,447.88,420.56240681034484,VIP
13997.0,155,3,3,382.31,127.43666666666667,236.5980367859369,At Risk
13998.0,82,3,3,566.7,188.9,275.76042992964057,Regular
13999.0,10,17,17,5600.45,329.43823529411765,329.8809440751668,Loyal
14000.0,50,4,4,1410.68,352.67,364.09901324889955,Loyal
14001.0,9,7,7,2487.01,355.2871428571429,364.0300763879021,Loyal
14003.0,368,1,1,209.41,209.41,271.43227612682847,Regular
14004.0,29,4,4,1675.81,418.9525,402.0371916128494,Loyal
14006.0,164,4,4,1234.48,308.62,331.1014809796494,Loyal
14007.0,148,1,1,79.48,79.48,222.49585874507702,At Risk
14008.0,68,1,1,509.04,509.04,448.56249362975717,VIP
14009.0,98,1,1,404.3,404.3,392.4942916540904,Loyal
14010.0,201,2,2,445.15,222.575,287.88883352376246,Regular
14011.0,116,2,2,457.82,228.91,297.9156961466766,Regular
14013.0,16,2,2,611.5500000000001,305.77500000000003,346.2005658637597,Loyal
14014.0,12,2,2,1443.03,721.515,565.03286368668,VIP
14016.0,32,7,7,7062.2,1008.8857142857142,748.4995728175656,VIP
14017.0,207,1,1,229.75,229.75,294.57613919343754,Regular
14018.0,281,1,1,367.15000000000003,367.15000000000003,358.98809177607825,Loyal
14020.0,112,2,2,606.21,303.105,337.22711605859814,Loyal
14021.0,10,4,4,1084.68,271.17,322.3038907551263,Regular
14022.0,122,1,1,352.15000000000003,352.15000000000003,363.9607768338077,Loyal
14024.0,26,1,1,318.04,318.04,354.0076193056179,Loyal
14025.0,100,8,8,4057.9,507.2375,447.5548394903524,VIP
14026.0,106,2,2,713.11,356.555,365.70142796745046,Loyal
14028.0,186,3,3,10396.5,3465.5,1928.8084048045212,VIP
14030.0,2,14,14,5902.2,421.5857142857143,402.2294057127449,Loyal
14031.0,1,27,27,23712.31,878.2337037037038,743.1097605942592,VIP
14032.0,2,6,6,1874.68,312.44666666666666,341.38777719297343,Loyal
14033.0,191,1,1,109.44,109.44,234.18542136813375,At Risk
14035.0,42,4,4,1428.7,357.175,367.838002565899,Loyal
14037.0,114,4,4,689.75,172.4375,260.42076902578356,At Risk
14038.0,33,2,2,1509.5,754.75,579.6873838934346,VIP
14039.0,211,1,1,115.08000000000001,115.08000000000001,235.4610672227227,At Risk
14040.0,22,23,23,9030.65,392.63695652173914,363.1818768850447,Loyal
14042.0,361,1,1,431.98,431.98,385.7257480139715,Loyal
14043.0,127,2,2,304.25,152.125,256.63175072777005,At Risk
14044.0,54,6,6,2470.28,411.71333333333337,394.6470799550249,Loyal
14045.0,9,13,13,9653.279999999999,742.56,614.6212802639077,VIP
14047.0,8,10,10,2946.42,294.642,321.15912445330065,Regular
14048.0,18,2,2,338.76,169.38,274.3106070233401,Regular
14049.0,23,9,9,7557.3099999999995,839.701111111111,658.4619097914856,VIP
14051.0,2,15,15,6823.610000000001,454.9073333333334,421.44844449787905,VIP
14052.0,26,1,1,255.45,255.45,322.009379933135,Regular
14053.0,33,2,2,312.05,156.025,266.21003382825165,At Risk
14055.0,213,2,2,795.3199999999999,397.65999999999997,378.56124747006595,Loyal
14057.0,17,5,5,2190.88,438.17600000000004,413.6393123456922,VIP
14058.0,98,2,2,469.19,234.595,302.24720311719915,Regular
14060.0,2,13,13,3378.66,259.8969230769231,292.44041880202803,Regular
14061.0,143,3,3,917.4300000000001,305.81,333.76240883817707,Loyal
14062.0,10,12,12,15139.35,1261.6125,918.2819731863451,VIP
14063.0,74,9,9,22710.2,2523.355555555556,1666.990382574509,VIP
14064.0,66,10,10,1978.68,197.868,255.1232534696207,At Risk
14065.0,25,3,3,891.02,297.00666666666666,338.36056974225664,Loyal
14068.0,239,3,3,1262.52,420.84,388.1660161515522,Loyal
14069.0,150,2,2,230.06,115.03,235.37973547701262,At Risk
14070.0,320,1,1,326.55,326.55,335.3676603215189,Loyal
14072.0,302,1,1,390.85,390.85,369.6584312756729,Loyal
14074.0,259,1,1,219.39999999999998,219.39999999999998,285.18576461343105,Regular
14075.0,39,3,3,792.61,264.2033333333333,319.6365063847737,Regular
14077.0,31,1,1,115.66,115.66,249.96116643241712,At Risk
14078.0,9,4,4,643.26,160.815,261.90311050308344,At Risk
14079.0,318,1,1,243.63,243.63,293.19344475011627,Regular
14080.0,49,5,4,1070.08,214.016,359.28473633502193,Loyal
14081.0,5,9,9,4435.58,492.84222222222223,442.7888782066491,VIP
14082.0,28,1,1,231.10999999999999,231.10999999999999,309.5001254519327,Regular
14083.0,7,3,3,388.83,129.60999999999999,249.62168217878983,At Risk
14084.0,148,1,1,150.5,150.5,258.6390351028617,At Risk
14085.0,4,16,16,5656.43,353.526875,348.7528776196337,Loyal
14086.0,98,1,1,39.95,39.95,205.8876139441656,At Risk
14087.0,40,2,2,651.8,325.9,354.68025367596533,Loyal
14088.0,42,3,3,13544.99,4514.996666666667,2219.1273906263627,VIP
14091.0,290,2,2,9530.08,4765.04,2270.6284523981117,VIP
14092.0,10,10,10,3152.54,315.254,332.7992205043846,Loyal
14094.0,75,1,1,335.22,335.22,359.1629907857292,Loyal
14095.0,358,1,1,2.95,2.95,166.17997372897256,At Risk
14097.0,117,2,2,422.85999999999996,211.42999999999998,288.62167238827897,Regular
14099.0,11,9,9,2661.54,295.7266666666667,322.47345777622866,Regular
14101.0,24,7,7,3985.14,569.3057142857143,488.3846599149261,VIP
14103.0,301,1,1,0.0,0.0,169.5592947776881,At Risk
14104.0,25,3,3,555.37,185.12333333333333,277.9787881151498,Regular
14105.0,44,4,4,4722.6,1180.65,811.4849486282837,VIP
14106.0,373,1,1,214.79999999999998,214.79999999999998,273.80190687594427,Regular
14107.0,84,4,4,2174.07,543.5175,467.7789082117097,VIP
14108.0,367,2,2,447.05,223.525,275.11399701912006,Regular
14110.0,71,20,21,7304.8,365.24,271.5337567260665,Regular
14112.0,87,6,6,2919.44,486.5733333333333,433.04579145233106,VIP
14113.0,11,12,12,5252.1900000000005,437.68250000000006,408.2371242977747,VIP
14114.0,31,5,5,977.5600000000001,195.512,275.5514063449484,Regular
14115.0,137,2,2,622.6700000000001,311.33500000000004,339.58835732187435,Loyal
14118.0,64,1,1,458.45,458.45,423.10338058375135,VIP
14119.0,11,2,2,183.37,91.685,234.03127849949595,At Risk
14122.0,42,3,3,362.42,120.80666666666667,242.07226026515747,At Risk
14123.0,369,1,1,436.18,436.18,387.73325022288014,Loyal
14126.0,80,1,1,466.33000000000004,466.33000000000004,426.09562079844284,VIP
14127.0,16,3,3,1190.3700000000001,396.79,392.05625536436446,Loyal
14128.0,187,1,1,286.71,286.71,325.2092108690839,Loyal
14129.0,35,4,4,1467.48,366.87,373.41211312106145,Loyal
14130.0,11,3,3,1398.81,466.27,430.17913850220634,VIP
14131.0,284,1,1,187.87,187.87,266.99790182277775,At Risk
14133.0,369,1,1,305.5,305.5,320.62773471407553,Regular
14134.0,18,15,15,11123.35,741.5566666666667,620.5277608842172,VIP
14135.0,3,11,11,4953.61,450.3281818181818,414.03891684889254,VIP
14136.0,36,5,5,1570.81,314.162,342.29766872863667,Loyal
14137.0,331,1,1,332.7,332.7,338.20197552448457,Loyal
14139.0,126,3,3,670.98,223.66,290.43628504622916,Regular
14142.0,9,2,2,671.34,335.67,362.4501858567851,Loyal
14144.0,122,1,1,30.599999999999998,30.599999999999998,198.9665143042996,At Risk
14145.0,95,3,3,3857.85,1285.95,860.7845149619902,VIP
14146.0,19,7,7,5259.3,751.3285714285714,598.8161411641893,VIP
14147.0,24,6,7,2106.8,351.1333333333334,286.6550138137714,Regular
14148.0,50,1,1,309.09000000000003,309.09000000000003,347.71839597584926,Loyal
14151.0,309,2,2,679.45,339.725,340.8798200272536,Loyal
14152.0,23,5,5,1376.05,275.21,321.0455786687955,Regular
14153.0,119,1,1,233.4,233.4,303.42398129132425,Regular
14154.0,17,6,6,5115.08,852.5133333333333,650.623037643754,VIP
14156.0,7,102,102,196566.74,1927.1249019607842,3415.4740869889147,VIP
14157.0,25,3,3,569.9,189.96666666666667,280.5669846627696,Regular
14159.0,15,9,9,3245.0,360.55555555555554,354.997018151137,Loyal
14160.0,246,7,7,8421.47,1203.0671428571427,859.795031685838,VIP
14161.0,5,5,5,2208.36,441.672,416.0761931676166,VIP
14163.0,98,1,1,148.71,148.71,261.6830576596353,At Risk
14166.0,141,2,2,256.85,128.425,243.04395339878528,At Risk
14167.0,100,4,4,721.65,180.4125,266.069409338496,At Risk
14168.0,56,2,2,370.45,185.225,279.7534872170138,Regular
14169.0,66,2,2,624.4300000000001,312.21500000000003,345.5898452544351,Loyal
14170.0,11,3,3,597.33,199.11,286.6418842934774,Regular
14171.0,366,1,1,135.0,135.0,233.4718228027471,At Risk
14172.0,241,3,3,402.72,134.24,233.56379408551766,At Risk
14173.0,277,2,2,135.16,67.58,200.81094290848952,At Risk
14175.0,54,5,5,4456.58,891.316,663.2756968467145,VIP
14176.0,3,2,2,339.11,169.555,275.58458138301313,Regular
14177.0,17,9,9,1669.93,185.54777777777778,253.5885662129187,At Risk
14180.0,8,9,9,1570.73,174.52555555555557,248.4945944728894,At Risk
14181.0,46,2,2,310.55,155.275,264.6978398388272,At Risk
14182.0,79,4,4,678.77,169.6925,261.0147757697328,At Risk
14183.0,47,2,2,286.29,143.145,258.2749948755338,At Risk
14186.0,63,5,5,1550.63,310.12600000000003,338.19406647521726,Loyal
14187.0,109,1,1,123.5,123.5,247.90552015096873,At Risk
14189.0,4,2,2,1160.31,580.155,491.2499117569856,VIP
14190.0,302,1,1,79.9,79.9,210.32366596374476,At Risk
14191.0,30,2,2,132.9,66.45,218.80122379440147,At Risk
14192.0,24,1,1,293.74,293.74,341.8472144789824,Loyal
14193.0,32,1,1,356.8,356.8,373.6210532187161,Loyal
14194.0,28,15,15,7321.07,488.0713333333333,442.49096386489356,VIP
14195.0,75,4,4,1603.6,400.9,388.89276371162305,Loyal
14197.0,46,1,1,390.05,390.05,389.5573981631098,Loyal
